5.094445258325507042e-02,-1.294980739153594740e-01,7.471295766648002434e+00,8.144227681016773523e-01,1.814248748780149939e-03,5.963018886138306662e+00,8.299388008184599430e-01,4.377808984647888906e+02,1.614524773723595152e-01,4.374335650049821425e+02,4.718309026025874764e-01,1.324024808325775793e-01,7.741144505648795082e+00,-2.140208960288693119e-01,1.008933415454511540e+00
1.865741547749481255e-01,-1.275412220824674592e-01,3.184478454631453626e-01,7.660519825468514732e-01,1.943129810542066011e-04,8.648873132382348672e+00,8.359579264804899434e-01,4.377808984647888906e+02,1.623113575361017635e-01,4.377824978658322834e+02,4.421300236351545232e-01,1.297866097283226494e-01,7.116352583611494254e+00,-2.450718722257105575e-01,1.000537851241159570e+00
2.289832719756586532e-01,-1.563842211705250562e-01,9.642487582512108801e+00,7.918803937482227218e-01,2.525980670904366069e-03,6.076171077192078052e+00,8.896839840289186840e-01,4.377808984646492263e+02,1.634861162142252633e-01,4.374583861153151929e+02,4.631348189577335073e-01,1.239922463822715065e-01,7.642982746616954870e+00,-2.456856642606847496e-01,1.001540882696031698e+00
1.719983161767326199e-02,-1.456989335906251071e-01,2.733549813018303354e-01,7.937783178960829966e-01,1.959350984978188923e-02,3.049133734995439493e+00,7.912990399620810633e-01,4.377808910809760050e+02,1.676063328216837456e-01,4.229965540285247130e+02,4.807227504947405028e-01,1.806792896079879585e-01,6.006253477895861614e+00,-2.475514417935301137e-01,1.000619737477105531e+00
2.834144929203776236e-03,-2.498605025839817084e-01,4.135122428479812484e+00,8.458040874915582208e-01,2.783971127112694344e-02,6.146568972130632247e+00,9.384384766364244346e-01,4.377806715090682133e+02,1.283029610656624964e-01,4.217400485657728382e+02,4.780682967183809140e-01,1.295194848889116845e-01,5.950612759405408347e+00,-1.960712220819406937e-01,1.001450731169874153e+00
1.444219137399471546e-02,-1.804017430305183967e-01,3.173361007093652431e-01,8.656789304615054581e-01,3.052859605038561134e-03,7.682532310206969584e+00,9.142851024566663876e-01,4.377808984767951301e+02,1.568208891411483341e-01,4.232040963578234027e+02,4.418642657741184143e-01,1.231671952765866773e-01,6.003606301464957440e+00,-2.493398867303157074e-01,1.001647957316500692e+00
5.398728896212831585e-02,-2.362112289287195133e-01,8.123302471619917031e-02,8.370957667759802989e-01,3.829259468978814945e-02,6.052010520840115149e+00,9.805812740206876210e-01,4.378122986015188758e+02,1.574395353420120214e-01,4.279310134641850141e+02,4.104180442328853040e-01,1.241866710798525536e-01,5.461145321223610516e+00,-1.929821504297853096e-01,1.000785189478324400e+00
1.698721702689506017e-03,-2.473836423383156402e-01,3.927908866528797560e-01,9.061972605778095824e-01,6.100501414288781593e-03,6.240443607724855291e+00,9.988192094369129359e-01,5.481018330269706667e+02,1.187109403944517499e-01,4.292233181875276955e+02,4.118176340608241670e-01,1.149992884973275453e-01,5.538149813662425203e+00,-2.486279930043510944e-01,1.000007432901857118e+00
7.164961404809312012e-04,-1.501152957333754534e-01,5.169698240979857945e-02,9.083529719973754135e-01,2.121163186243946175e-02,6.117056714172092846e+00,9.566440570377919839e-01,4.377811331183812626e+02,1.500629416144899919e-01,4.157351578383687070e+02,4.124977859416020243e-01,1.292437729719844997e-01,5.564067361585606442e+00,-1.893537273745279637e-01,1.000777413461747534e+00
8.090719499301775308e-02,-1.842881573488940050e-01,1.649998961215359827e-01,9.109511627096947839e-01,3.173367113196177113e-03,6.059021933158864393e+00,9.495141779711016028e-01,4.377803140036751302e+02,1.609632949263612167e-01,4.234787595896532935e+02,3.683169581648402802e-01,1.184672953568134540e-01,5.957238551436446095e+00,-1.920077313568537558e-01,1.000124243576703709e+00
