1.934617510646012006e-01,5.662665465566476541e-01,2.849263055871810169e-01,2.788313900979826343e-01,5.973733591464711612e-01,8.877623672987555725e-02
2.290216996184686604e-01,5.402802178116605791e-01,2.739841469049095757e-01,2.744322037457477270e-01,6.147114193389412451e-01,8.853508911765672895e-02
1.791272771861540658e-01,5.661405944749091645e-01,3.097997656171864178e-01,2.820149650238505945e-01,5.864945426510834725e-01,9.526157398225319761e-02
2.472777218979238523e-01,5.793376144401396477e-01,3.329175236730513854e-01,3.129563067683864830e-01,5.632581883386692523e-01,8.782834072048927021e-02
2.219188926451672039e-01,4.464649344949032095e-01,3.010430129125915011e-01,3.028695565512444232e-01,5.987778230890652420e-01,7.855358515382659945e-02
1.917087908501664828e-01,7.629233830342168066e-01,3.016131461525927149e-01,2.917185092788073808e-01,6.081118560131293371e-01,8.107358929009722548e-02
2.482144317936914868e-01,4.761009853522477075e-01,2.916339508553335014e-01,2.961085471806876868e-01,5.948503312446954405e-01,7.693839118310930036e-02
2.905299296038155177e-01,6.614875456296569478e-01,3.059935736555172148e-01,3.001559018634796794e-01,5.863203588080455608e-01,7.573327213485481213e-02
2.541854375924096909e-01,5.627727047238961777e-01,2.753210315711570599e-01,2.684033468014229706e-01,5.944161447133144982e-01,8.967855497615129234e-02
1.918714960217910992e-01,4.926500911950242867e-01,2.773892085265233787e-01,2.767680596830113249e-01,6.095478800271703079e-01,9.264498116201957956e-02
2.076984620002743920e-01,6.360874703153919230e-01,2.762371448877273261e-01,2.769331608419991486e-01,6.205134284770847941e-01,8.331426550693132871e-02
2.326644160884772106e-01,5.050732001995954512e-01,2.877197968988335353e-01,2.809772502702572172e-01,6.010712800639606002e-01,9.413191401655464363e-02
1.746028213136416873e-01,5.761344019771768021e-01,2.726831553912550388e-01,2.637645216829442862e-01,6.056355493216678543e-01,9.324053301001378191e-02
2.193503243799372060e-01,5.371027593272816869e-01,2.824843263668110338e-01,2.822830534130578162e-01,6.097800196461167221e-01,8.708072093695640170e-02
2.289048430003033097e-01,4.261147278621545409e-01,3.008804056274132499e-01,2.963331177708153907e-01,5.774788993816331040e-01,8.274058512314919067e-02
2.077652398619542762e-01,4.283569178996446958e-01,2.954634443718983094e-01,2.962398006788058424e-01,5.831690753102336533e-01,8.529390064351438649e-02
2.631964588667046190e-01,7.294717442489658810e-01,2.722926180440194965e-01,2.706232251174326420e-01,6.047456440462308791e-01,7.946624882745068064e-02
2.698786246236266617e-01,6.850856004141410160e-01,2.855361444020397821e-01,2.774127879436680266e-01,5.805825715100948470e-01,8.201748022345600742e-02
2.307504339049142594e-01,6.428429682101641784e-01,2.670917683242104435e-01,2.639335082037974622e-01,6.138827335493729498e-01,8.717292174444823960e-02
2.688636564512972837e-01,7.492119740477771739e-01,2.650131090880059048e-01,2.578321115646708961e-01,5.928823668837729377e-01,8.148088181819967968e-02
1.905319958143623926e-01,6.250006586025411703e-01,2.913352297579929751e-01,2.716253121847927998e-01,5.866054693578772739e-01,9.272905660295359398e-02
2.404773665434137009e-01,6.942627091503722481e-01,3.005055104818002976e-01,2.763510332680674253e-01,5.753663949062514105e-01,9.118045693398867113e-02
1.701326296286084228e-01,6.265515943407959920e-01,2.738562591994934126e-01,2.678188690157073948e-01,6.153429342665498458e-01,8.876153105269012078e-02
2.290971235650640925e-01,4.798123382190623842e-01,2.786250237573628108e-01,2.918318640619329551e-01,6.111478412158316553e-01,7.654215982717472999e-02
1.750426253137666865e-01,7.635547624777760944e-01,2.757391927955098465e-01,2.641724082446628152e-01,6.008092296951834665e-01,8.467762427067371256e-02
1.715160069637519102e-01,7.649434364092210226e-01,2.773888782600776870e-01,2.643555778157232750e-01,6.021657384185434836e-01,8.493007737908153665e-02
2.022796764444189099e-01,6.150591993874698904e-01,2.665243507116128452e-01,2.614611912803814775e-01,6.073577692717240240e-01,8.929898581297857074e-02
2.514544575382522407e-01,4.671513760308230179e-01,3.016682717160772964e-01,2.964538573824053724e-01,5.737605959520638566e-01,8.212789308414025768e-02
1.749872618783792078e-01,6.624267325372842352e-01,2.876943041853720073e-01,2.824968330134386418e-01,6.189813733130965501e-01,8.452071367296509763e-02
2.135365287262673550e-01,4.992561091707253818e-01,2.810100037615078650e-01,2.942638519018042631e-01,6.194454628118403194e-01,7.658787144594092489e-02
1.918597457257329164e-01,7.172731426165204205e-01,2.709911106760380939e-01,2.649135894769127919e-01,6.152874310685294557e-01,8.328475509205501837e-02
1.901563451552021888e-01,7.375804071240178450e-01,2.856083984370179074e-01,2.713445505590729168e-01,5.930321880009081781e-01,8.248815597131420319e-02
2.006913796629922475e-01,6.117109181061973766e-01,2.831199269766840887e-01,2.677156917802523406e-01,5.957041032979979445e-01,8.800964918925269220e-02
2.217541556902182798e-01,4.201344056374288760e-01,3.074139594323320734e-01,2.963285505165726974e-01,5.682503244436261092e-01,9.039856094297547828e-02
1.640776356923810964e-01,5.528578011729874397e-01,2.916154085681487151e-01,2.812209633411676402e-01,5.964791033899448092e-01,9.496899023131033513e-02
2.000186771368809291e-01,4.574560844919615121e-01,3.010836877711393633e-01,3.016181358269592883e-01,5.876209884558452057e-01,8.401432791257112953e-02
1.946488868916239900e-01,4.254765306820468274e-01,3.209829529924158598e-01,3.104217821793463505e-01,5.816821479475473566e-01,8.695084113351991828e-02
2.122123936539764832e-01,7.427139234465273132e-01,2.832992714224052966e-01,2.799691037161146090e-01,6.142737793044603656e-01,7.930898056131006901e-02
1.757105260539320035e-01,6.178071666238218462e-01,2.955703975131356298e-01,2.831981401816422439e-01,5.937722777105498562e-01,8.595186137579402530e-02
2.696370406331822789e-01,7.071286182595604153e-01,2.860445675338372240e-01,2.822879466576400098e-01,5.951313140405323221e-01,7.839872688112083099e-02
2.615417595321369859e-01,6.120138759354176727e-01,2.809011331246691334e-01,2.824992317681055409e-01,5.938322795970870649e-01,7.890983622469893710e-02
1.823914607384662379e-01,4.405485607440940421e-01,3.012864840447655457e-01,3.038506129583991022e-01,5.982841865903245626e-01,8.489781555350928155e-02
1.614552878900655797e-01,4.816898585746430261e-01,2.939501564768032815e-01,2.780693926873836208e-01,6.024864440349761985e-01,1.035158577928041307e-01
1.837542275763049959e-01,7.392537944846131470e-01,2.710028047090184966e-01,2.675210329930199915e-01,6.192627719882276560e-01,8.318482496016166294e-02
2.163358859988059602e-01,6.565615833791575984e-01,2.715301637636156062e-01,2.687525108642146998e-01,6.107095569408154123e-01,8.559590481652366856e-02
2.452002019563618573e-01,4.149657473729465029e-01,2.801289263070674274e-01,2.867031258155869899e-01,5.945672551114349336e-01,8.739500431686551829e-02
1.754285272626073811e-01,5.770186506474345167e-01,2.727226076226227924e-01,2.663787701031921085e-01,6.029225961546385015e-01,9.087574908199103074e-02
2.881496673120482743e-01,4.465124684285212142e-01,2.924860268035052169e-01,2.925909213426923228e-01,5.742807022311259280e-01,8.104345212064745230e-02
1.669362229915543061e-01,4.723740496862773863e-01,2.877203574319087132e-01,2.782802304975208196e-01,5.987684907452446303e-01,9.590929687020012528e-02
2.123820630299042556e-01,4.214432036492439804e-01,2.964568817966678482e-01,2.967812999406668206e-01,5.830386218694882938e-01,9.492960698314567569e-02
1.837857417623620648e-01,7.839366680589511249e-01,2.676284920383080190e-01,2.604317543443979144e-01,6.109871085091875820e-01,8.324630070325034215e-02
1.580561374386627582e-01,5.657403553673463481e-01,2.788932438431089844e-01,2.691796443577580966e-01,6.009261933468595940e-01,9.540154560100712333e-02
2.083291951613381876e-01,7.807964311306697658e-01,2.776555899772178426e-01,2.650816023240674113e-01,5.845489990432255478e-01,8.341923016533747681e-02
2.849019249780549989e-01,6.458352098129168661e-01,2.733626125193550083e-01,2.752890002386372825e-01,6.029034632842875663e-01,7.764779582195791008e-02
2.287140471442493106e-01,6.602297124247155091e-01,2.718544685128292393e-01,2.603333947439728235e-01,5.941776730880157231e-01,8.463877403508301978e-02
3.029871525887741224e-01,4.125594876761369267e-01,2.861636965453043246e-01,2.875151720269107924e-01,5.736484788405776802e-01,9.221761281442995839e-02
1.589762898059893237e-01,7.060381219159395094e-01,2.705609192008503472e-01,2.625768072521819096e-01,6.113681981877181482e-01,8.667207504433527276e-02
2.258099889268780913e-01,7.445537103378815358e-01,2.912140167156140880e-01,2.711713927729249018e-01,5.803313744790268291e-01,8.785337745740740001e-02
2.000093423639021095e-01,7.900279354072290428e-01,2.654123640647986226e-01,2.583465620018751130e-01,6.084765783754679802e-01,8.270779167775177410e-02
2.275267427421336086e-01,5.984976000933175388e-01,2.852150358017758736e-01,2.690571230192856933e-01,5.858975770195840038e-01,8.791306219096717278e-02
2.537607324949773258e-01,4.156842057297875925e-01,3.009933088586720928e-01,2.945896071502321911e-01,5.712981153494035569e-01,1.006416374624714560e-01
2.842574001747009138e-01,5.914935593790818791e-01,2.823527147134305970e-01,2.802490111962753216e-01,5.954421441343624721e-01,8.598764012898318931e-02
2.572161113842560964e-01,5.944861124202508451e-01,2.684828557654950210e-01,2.603331223400817684e-01,5.965868988223104186e-01,8.795880951353385324e-02
2.998257674731537037e-01,7.587593582532090597e-01,2.681256015100603740e-01,2.594943221953018853e-01,5.881439679156370559e-01,8.050331466168481054e-02
2.530521108527246099e-01,6.476589350327671690e-01,2.929517930643216750e-01,2.788776744152190457e-01,5.940168876795330899e-01,8.336816939297642115e-02
2.885952961936142369e-01,4.066666565402567990e-01,2.835117192760209237e-01,2.914837535527592394e-01,5.834577910248529564e-01,8.792573491704613886e-02
1.979642283382420653e-01,6.861993599227412810e-01,2.917336544537367238e-01,2.795619285424437717e-01,5.887982536168414605e-01,8.255794382600412096e-02
3.144248038812181845e-01,4.855153864615153747e-01,2.818168816875529226e-01,2.849290176972095745e-01,5.842262026258855379e-01,8.079054863171175604e-02
2.491854480486568602e-01,4.942047180200527801e-01,2.780392308893947506e-01,2.922714489449023123e-01,6.081141054484846542e-01,7.570910405628017426e-02
1.698475251080246995e-01,4.421500426610063816e-01,2.991476503767227513e-01,3.008077081332546365e-01,6.130762908112972198e-01,9.345280718459403335e-02
3.070704885167564457e-01,7.447657521818487059e-01,2.651370725746929891e-01,2.655469882167704743e-01,6.071331449001076130e-01,7.931495665341159462e-02
2.631668871199928095e-01,4.495519854042926422e-01,2.831936860361544128e-01,2.930479089838844420e-01,5.854257637816857596e-01,7.605362887751578038e-02
1.702606566817070899e-01,6.619485825525737166e-01,2.764040985169946563e-01,2.647812347878402139e-01,5.932114044135026187e-01,8.939057555813999245e-02
3.116800739734328918e-01,6.536995973357035972e-01,2.679771910705304183e-01,2.624321919490656962e-01,5.927226985808702331e-01,8.313974566612558625e-02
2.663182773824408489e-01,4.478399481257754888e-01,2.799663821748981096e-01,2.884742238909617229e-01,5.961165837779139887e-01,7.708679890191605377e-02
2.424440018878291081e-01,5.881133213198196374e-01,2.677544373794852328e-01,2.695705966279168808e-01,6.140561290567329022e-01,8.536922792655377012e-02
2.374723234862942955e-01,4.453561707416848758e-01,2.953479755225780767e-01,2.982337210822907370e-01,5.841987695380833623e-01,7.701727162950756933e-02
3.000819578502241791e-01,4.252872766192508092e-01,2.927883210193724106e-01,2.892835795923579534e-01,5.674080257437842389e-01,8.890097823376752473e-02
2.873064446260549243e-01,4.163200139807325950e-01,2.811222540916897272e-01,2.862652372556329095e-01,5.843762696806006351e-01,9.628582179924749518e-02
1.849134687367788576e-01,4.272078143320037213e-01,2.935737665715112410e-01,2.974568739507085224e-01,5.957617275083274544e-01,8.719882575259985114e-02
1.680271689611153585e-01,5.110153828604659942e-01,2.819136550875306346e-01,2.792608489208052158e-01,6.255211931676449844e-01,9.400958011399307424e-02
3.173883344885016222e-01,4.493961766503570820e-01,2.777580508814252447e-01,2.860609966403551141e-01,5.766386527288955843e-01,8.424342199839385259e-02
2.783032740815473138e-01,6.756200750950175360e-01,2.709085772010028093e-01,2.678455872575792873e-01,5.981747098355614245e-01,8.240778104243295932e-02
3.008414500561161220e-01,4.385340966717644062e-01,2.799012793876188843e-01,2.845183736297890453e-01,5.848469407489864658e-01,8.246318553714104826e-02
1.916014147401858825e-01,6.975544920370932989e-01,2.764870232612750556e-01,2.626777701271520993e-01,5.872491367198775514e-01,8.850607828636924967e-02
2.746242408566824111e-01,6.268754609336257833e-01,2.736399129819980791e-01,2.764838071604928116e-01,6.077952645638375895e-01,7.730163706272663582e-02
2.114819078255423535e-01,4.648644425423660853e-01,2.862326702595184846e-01,2.968031104917984164e-01,5.972639327034037215e-01,7.884175432174267417e-02
1.954923734277171921e-01,5.006566618399650448e-01,2.921185713291163388e-01,2.771012817728881195e-01,5.927411715222086208e-01,9.300236267142279745e-02
3.147506111271833884e-01,4.437536644113657669e-01,2.856749739093421558e-01,2.869625526763313061e-01,5.687421875071396737e-01,8.380137084058658647e-02
2.352547111423779480e-01,4.431271998801313838e-01,2.819836560316696938e-01,2.949169920405115830e-01,5.971629685731805193e-01,8.023806645505771051e-02
2.263211367856654554e-01,7.240443175713935364e-01,2.676319546821857021e-01,2.623329815452373204e-01,6.174546478207894040e-01,8.311050918020666811e-02
2.731248039320210985e-01,5.801311169836199655e-01,2.657285025834792980e-01,2.658169873318798615e-01,6.109964517036814424e-01,8.524562536060131812e-02
2.946126787099945243e-01,5.881469734448079301e-01,2.743647363034950049e-01,2.756179653587185197e-01,6.006518008306723777e-01,8.495711455267096479e-02
