1.549847341382165067e-01,-1.283584422491392818e-01,1.601379423125312840e-01,7.266833372473072705e-01,2.734048360942699547e-03,6.222896114059456529e+00,8.360770006632807227e-01,4.377808984647888906e+02,1.622676201445004684e-01,4.377975322631439781e+02,4.930275795777664949e-01,1.347084044189124363e-01,7.656462716390335821e+00,-2.131852541726420025e-01,1.009102913828611836e+00
1.540786900090191924e-01,-1.283563321476704211e-01,3.189818825726984941e-01,7.450164225503950188e-01,2.598063183952767363e-03,6.091706459829238973e+00,8.242561271550254975e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899838511221446e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-2.164534488594245520e-01,1.013639566118215818e+00
1.581558223457828483e-01,-1.283584422491392818e-01,1.601552556434194807e-01,7.255419534465126219e-01,1.549020886823548101e-03,6.079803523233494822e+00,8.360770006632807227e-01,4.377808984647888906e+02,1.622790242820992546e-01,4.377959209816287967e+02,4.930275795777664949e-01,1.330526973682278902e-01,7.655290566409339803e+00,-2.151127755160708865e-01,1.008870350788783954e+00
1.549847341382165067e-01,-1.362926898029395428e-01,3.048815492059547827e-01,7.266833372473072705e-01,2.750239388162903104e-03,6.089560876293985459e+00,8.360770006632807227e-01,4.377808984647888906e+02,1.622198068185298214e-01,4.377976156311761997e+02,4.930275795777664949e-01,1.347084044189124363e-01,7.656462716390335821e+00,-2.148399743067310741e-01,1.009102913828611836e+00
7.204375278703040175e-02,-1.283584422491392818e-01,1.601379423125312840e-01,7.266833372473072705e-01,2.734048360942699547e-03,6.222896114059456529e+00,8.360770006632807227e-01,4.377808984647888906e+02,1.622676201445004684e-01,4.377975322631439781e+02,4.930275795777664949e-01,1.347084044189124363e-01,7.656462716390335821e+00,-2.131852541726420025e-01,1.009102913828611836e+00
1.540786900090191924e-01,-1.366585119313700747e-01,3.136440845774028929e-01,7.774377047459100076e-01,2.598063183952767363e-03,6.091706459829238973e+00,8.256157250065626618e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899838511221446e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-1.545215958483295571e-01,1.021044520953662937e+00
9.712809147793131925e-02,-1.283584422491392818e-01,1.046618665936100007e-01,7.259487684554335463e-01,1.549020886823548101e-03,6.079803523233494822e+00,8.317378130719658147e-01,4.377808984647888906e+02,1.622728003274040709e-01,4.377985632876373074e+02,4.930275795777664949e-01,1.314484293901702627e-01,7.104331121632542434e+00,-2.151127755160708865e-01,1.014579961131932606e+00
1.549847341382165067e-01,-1.362926898029395428e-01,3.048815492059547827e-01,7.266833372473072705e-01,2.750239388162903104e-03,6.089560876293985459e+00,8.360770006632807227e-01,4.377808984647888906e+02,1.622198068185298214e-01,4.377976156311761997e+02,4.930275795777664949e-01,1.347084044189124363e-01,7.656462716390335821e+00,-2.148399743067310741e-01,1.001918846406573582e+00
1.540786900090191924e-01,-1.366585119313700747e-01,3.136440845774028929e-01,7.774377047459100076e-01,2.598063183952767363e-03,6.091706459829238973e+00,8.256157250065626618e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899838511221446e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-1.768682223249453400e-01,1.021044520953662937e+00
1.540786900090191924e-01,-1.285688985170566623e-01,2.998171397010356842e-01,7.450164225503950188e-01,2.598063183952767363e-03,6.091543800892053717e+00,8.242561271550254975e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899721986244685e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-2.152544986715127506e-01,1.013639566118215818e+00
1.540786900090191924e-01,-1.333032611753804941e-01,3.136440845774028929e-01,7.774377047459100076e-01,2.598063183952767363e-03,6.091706459829238973e+00,8.256157250065626618e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899838511221446e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-1.545215958483295571e-01,1.014052220244498592e+00
1.488143001038230162e-01,-1.357729807633352992e-01,3.136440845774028929e-01,7.756588803642845420e-01,3.029313729889143107e-03,6.091706459829238973e+00,8.355424313828502259e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377899838511221446e+02,4.901329868083983965e-01,1.314402210838769292e-01,7.649404265475094000e+00,-1.777224864934127124e-01,1.021177850566648893e+00
1.741988486336297492e-01,-1.283584422491392818e-01,3.138739231733528312e-01,7.259487684554335463e-01,1.549020886823548101e-03,6.079803523233494822e+00,8.312709391908073009e-01,4.377808984647888906e+02,1.602256608137258009e-01,4.377985632876373074e+02,4.923597255141500817e-01,1.224503080493185014e-01,7.694858851363876262e+00,-2.151127755160708865e-01,1.010537260780964841e+00
1.549214644512950101e-01,-1.283277328570904541e-01,1.439065210730133826e-01,7.335514413382281385e-01,2.251525162897130995e-03,6.066010062685297299e+00,8.290479817775617821e-01,4.377808984647888906e+02,1.594515566868886236e-01,4.378023850014661207e+02,4.963541387244457814e-01,1.258035798894134583e-01,7.766231412994683225e+00,-2.157978723530374066e-01,1.009382558213296477e+00
1.760434903331328793e-01,-1.283582610828411241e-01,1.439065210730133826e-01,7.335546635685709083e-01,2.588916975702727514e-03,6.030107536814407254e+00,8.280613205569096191e-01,4.377808984647888906e+02,1.615749088767608477e-01,4.377964143817776517e+02,4.965201568267286203e-01,1.323983982521082792e-01,7.657965891252309198e+00,-2.151645245447507127e-01,1.001482055920342340e+00
1.792459083411921950e-01,-1.188122583552997241e-01,3.199766215763591437e-01,7.762710227719868961e-01,3.130562234420090906e-03,6.185114926429035265e+00,8.450553206185619226e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377972594020151291e+02,4.914838060624812099e-01,1.243326028930213517e-01,7.649655358073138345e+00,-1.516380606124950181e-01,1.021012148741387904e+00
1.540786900090191924e-01,-1.333032611753804941e-01,3.101799536055339646e-01,7.774377047459100076e-01,2.598063183952767363e-03,6.079874364064457026e+00,8.256563301037120883e-01,4.377808984647888906e+02,1.621872165745357197e-01,4.377984783890727840e+02,4.900352085526045176e-01,1.324714826608262563e-01,7.649655358073138345e+00,-1.545215958483295571e-01,1.014586358535246813e+00
1.749554203865030522e-01,-1.732825970390163839e-01,3.194032184762917170e-01,7.266953974696664931e-01,2.723550254368832784e-03,5.954856453679674644e+00,8.334126387010748482e-01,4.377808984647888906e+02,1.629617406752844888e-01,4.378025990687416993e+02,4.730323574656983276e-01,1.335974151040097424e-01,7.651613305147483501e+00,-2.147467456173332012e-01,1.006095041817947511e+00
1.797927776423012547e-01,-1.692976170742792608e-01,3.194277807709021144e-01,7.605431558868803732e-01,2.942508128992002338e-03,6.750334756451271900e+00,8.467826962445421657e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377974708147958154e+02,4.734381979519100003e-01,1.242820450234868451e-01,7.649371803621277444e+00,-1.940967202320434959e-01,1.008572430073686466e+00
1.868393531217622527e-01,-1.329693389718407392e-01,2.995553720415337073e-01,7.343186744166890767e-01,1.058360042836878692e-02,5.965100147214378090e+00,8.355806047122532609e-01,4.377808984647888906e+02,1.620130019749730366e-01,4.377857422933653311e+02,4.896988955560093171e-01,1.327831264950729562e-01,7.649492882620594791e+00,-2.153999134729143450e-01,1.003179397964915065e+00
1.777883198036802614e-01,-1.692976170742792608e-01,3.194277807709021144e-01,7.605431558868803732e-01,2.942508128992002338e-03,6.750334756451271900e+00,8.467826962445421657e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377974708147958154e+02,4.734381979519100003e-01,1.242820450234868451e-01,7.649371803621277444e+00,-1.940967202320434959e-01,1.008572430073686466e+00
1.543727112767231402e-01,-1.302106187681259519e-01,2.997947183579505182e-01,7.343186744166890767e-01,3.198096134866355161e-03,5.965100147214378090e+00,8.518550583897391837e-01,4.377808984647888906e+02,1.620130019749730366e-01,4.377857422933653311e+02,4.896988955560093171e-01,1.327831264950729562e-01,7.649492882620594791e+00,-2.153999134729143450e-01,1.003179397964915065e+00
1.511405336136782407e-01,-1.289214227766831422e-01,3.185784600001851374e-01,7.605431558868803732e-01,2.942508128992002338e-03,6.750334756451271900e+00,8.446177386698614509e-01,4.377808984647888906e+02,1.621898565438323614e-01,4.377898392441941837e+02,4.734381979519100003e-01,1.184837883830467814e-01,7.649377292581460708e+00,-1.940967202320434959e-01,1.000389691897625166e+00
1.792518369519495447e-01,-1.679727975643247051e-01,3.200160051461974353e-01,7.605431558868803732e-01,2.942508128992002338e-03,6.750334756451271900e+00,8.467826962445421657e-01,4.377808984647888906e+02,1.562715629825686681e-01,4.377972668225601183e+02,4.734381979519100003e-01,1.242820450234868451e-01,7.649371803621277444e+00,-1.938915695214227519e-01,1.008572663046688023e+00
7.050671994897614314e-02,-1.283199172793193232e-01,2.455305052751238504e-01,7.266888350185854994e-01,2.637713200483989082e-03,6.080686994717700244e+00,8.356015992277933124e-01,4.377808984647888906e+02,1.644684887294842746e-01,4.378138479366078286e+02,4.943058762209531221e-01,1.312690503930054597e-01,8.285270162242099445e+00,-2.150098150085905380e-01,1.000329137851788897e+00
1.792244817874929230e-01,-1.328859737993878798e-01,3.200922057083316341e-01,7.656366687188064235e-01,2.576751138394832007e-03,6.091560540246795163e+00,8.463506158248129685e-01,4.377808984647888906e+02,1.635204425695406805e-01,4.377980784782243404e+02,4.730506114956303243e-01,1.243328668192006797e-01,7.649655777050933914e+00,-1.928123616892227221e-01,1.008933283552005511e+00
7.050671994897614314e-02,-1.061864957538529580e-01,2.467980241794719420e-01,7.594379414470442402e-01,2.648053407742517740e-03,6.766451281053329936e+00,8.173942088729673205e-01,4.377808984647888906e+02,1.644684887294842746e-01,4.378117727207205689e+02,4.736742116780527923e-01,1.239660908324057009e-01,8.290174780575199520e+00,-1.898475568865508611e-01,1.008956906840913215e+00
7.050671994897614314e-02,-1.259549657354014363e-01,2.377451729287052007e-01,7.072163257352904742e-01,2.648053407742517740e-03,6.092720871115503201e+00,7.410504697035452670e-01,4.377808984647888906e+02,1.645682060661776969e-01,4.377971078582660880e+02,4.931245591092804914e-01,1.312743034572267931e-01,7.628950591606017184e+00,-2.329799209400384985e-01,1.007919284131945981e+00
1.771900534287472739e-01,-1.259549657354014363e-01,2.337325129712181093e-01,7.072163257352904742e-01,2.648053407742517740e-03,5.987741297912887006e+00,7.410504697035452670e-01,4.377808984647888906e+02,1.645682060661776969e-01,4.377971078582660880e+02,4.931245591092804914e-01,1.307564353274230373e-01,7.608401788188726478e+00,-2.329799209400384985e-01,1.007919284131945981e+00
1.540786900090191924e-01,-1.294359288755376203e-01,2.217948212343273107e-01,7.451028532086756417e-01,1.292662606654327792e-02,6.091543800892053717e+00,8.175979863203814979e-01,4.377808984647888906e+02,1.621757109497831417e-01,4.377894569090454979e+02,4.901329868083983965e-01,1.324714826608262563e-01,7.649655358073138345e+00,-2.221714653972216846e-01,1.000665270131749995e+00
1.749554203865030522e-01,-1.732825970390163839e-01,3.193968982916656207e-01,7.266953974696664931e-01,2.594856460651948863e-03,5.954856453679674644e+00,8.334126387010748482e-01,4.377808984647888906e+02,1.629318805342915844e-01,4.378025990687416993e+02,4.737259637085100006e-01,1.241882976520446713e-01,7.651327529254946747e+00,-2.147467456173332012e-01,1.008786924738678703e+00
1.760439319394423163e-01,-1.335715607017629869e-01,3.163659790831356844e-01,7.264182459003543091e-01,1.845804609538125420e-03,6.049275812818756926e+00,8.358923847799061280e-01,4.377808984647888906e+02,1.629302207949538672e-01,4.377972967742053925e+02,4.959391243108093872e-01,1.363444809023073578e-01,7.126307307769637944e+00,-2.147438478366206493e-01,1.000519024313070826e+00
1.545534054313135452e-01,-1.294359288755376203e-01,2.966494081830828300e-01,7.451028532086756417e-01,6.283602944667220427e-03,6.091571519563649062e+00,8.175979863203814979e-01,4.377808984647888906e+02,1.619411112513131912e-01,4.377894569090454979e+02,4.707970710042987950e-01,1.324714826608262563e-01,7.649655358073138345e+00,-2.187907989481616688e-01,1.010560632625769895e+00
7.846231937958264568e-02,-1.251258329252143975e-01,2.768147510481228091e-01,7.245469601978106189e-01,2.537408709526429041e-03,5.967048310693003899e+00,8.954738804678267217e-01,4.377808984647888906e+02,1.624663638833992729e-01,4.378115260267828148e+02,4.893452164118156089e-01,1.322862278873663533e-01,8.261270545215150918e+00,-2.143663730676748369e-01,1.000968520464089240e+00
1.749554203865030522e-01,-1.732825970390163839e-01,3.194032184762917170e-01,7.282111626396441384e-01,2.730092904039480364e-03,6.100865456611056281e+00,8.326824898072452408e-01,4.377808984647888906e+02,1.621907894440662024e-01,4.378025990687416993e+02,4.731203858605818047e-01,1.262752455696891929e-01,7.596513561354321098e+00,-2.280463388615137088e-01,1.006037079791525013e+00
1.601682982171369618e-01,-1.294359288755376203e-01,2.217948212343273107e-01,7.451028532086756417e-01,1.292662606654327792e-02,6.091543800892053717e+00,8.175979863203814979e-01,4.377808984647888906e+02,1.621757109497831417e-01,4.378116064543620496e+02,4.795113453197326070e-01,1.352207176668419053e-01,7.649655358073138345e+00,-2.213510747482204111e-01,1.000665270131749995e+00
1.820131015640330530e-01,-1.294359288755376203e-01,2.188813132123518801e-01,7.418218799385373208e-01,1.292662606654327792e-02,6.091543800892053717e+00,8.358552698338359566e-01,4.377808984647888906e+02,1.621757109497831417e-01,4.377894569090454979e+02,4.902014312472611768e-01,1.395886380086713285e-01,7.649655358073138345e+00,-2.221714653972216846e-01,1.000665270131749995e+00
1.809893997291376622e-01,-1.426786877691422761e-01,3.964260761506163133e-01,7.470256411395370666e-01,2.585807216176722653e-03,6.175502586932072546e+00,8.177695111817728790e-01,4.377808984647888906e+02,1.648252031352220037e-01,4.377941405140094844e+02,4.719137654805979909e-01,1.232634105807399183e-01,7.676170720203046471e+00,-2.150866175997463992e-01,1.008770364022871124e+00
1.809893997291376622e-01,-1.426786877691422761e-01,3.984311919681154945e-01,7.499423855824004503e-01,2.585807216176722653e-03,6.175502586932072546e+00,8.177689686713739414e-01,4.377808984647888906e+02,1.629354129295620401e-01,4.377941405140094844e+02,4.719137654805979909e-01,1.340431819847709427e-01,7.676170720203046471e+00,-2.150495041224356474e-01,1.010630642827690107e+00
1.820131015640330530e-01,-1.294359288755376203e-01,2.188813132123518801e-01,7.418218799385373208e-01,2.718743411721644219e-03,6.091543800892053717e+00,8.358552698338359566e-01,4.377808984647888906e+02,1.645419914356530400e-01,4.377899165276313624e+02,4.903518535251820132e-01,1.395886380086713285e-01,7.649144238351385461e+00,-2.221714653972216846e-01,1.000665270131749995e+00
1.820131015640330530e-01,-1.291444481180431259e-01,2.273279089167163369e-01,7.418218799385373208e-01,1.413621613753245944e-02,6.094189799871533531e+00,8.358552698338359566e-01,4.377808984647888906e+02,1.621757109497831417e-01,4.377889557757225134e+02,4.755866930411444815e-01,1.390963803553844080e-01,7.651400092265535413e+00,-2.221714653972216846e-01,1.000665270131749995e+00
1.809893997291376622e-01,-1.426786877691422761e-01,3.964260761506163133e-01,7.470256411395370666e-01,2.121329327929173322e-03,6.175502586932072546e+00,8.225632120811986470e-01,4.377808984647888906e+02,1.649019768433507838e-01,4.377941405140094844e+02,4.717583615434884914e-01,1.273525998905027379e-01,7.676170720203046471e+00,-2.150866175997463992e-01,1.008770364022871124e+00
1.820131015640330530e-01,-1.222696348158855556e-01,3.241602969548245117e-01,7.418982629080025371e-01,2.153687586826672970e-04,6.091543800892053717e+00,9.947723462285488205e-01,4.377808984647888906e+02,1.619514098562802595e-01,4.377899165276313624e+02,4.918782806423682152e-01,1.431399832840454245e-01,7.649144238351385461e+00,-2.143483698298250528e-01,1.000042279920189126e+00
9.451812269620356310e-02,-1.475287643213155087e-01,2.931888920804164300e-01,7.475432398885281104e-01,1.907491687076269451e-03,6.106033359286603179e+00,8.578431222654477883e-01,4.377808984647888906e+02,1.649196509677393896e-01,4.377980705272228192e+02,4.775644060895635201e-01,1.242614185595955489e-01,7.106330465296941234e+00,-2.014587356335628687e-01,1.000838621840796305e+00
1.792459083411921950e-01,-1.193355308574843565e-01,4.558467717115033402e+00,7.606646368844703909e-01,1.315329580263515166e-02,6.051480228837982089e+00,8.472681292891881544e-01,4.377808984647888906e+02,1.574707886034334980e-01,4.377972594020151291e+02,4.913580582165478217e-01,1.306771768210929219e-01,7.649655358073138345e+00,-2.155772545996922362e-01,1.001448842216738244e+00
1.793799177835056213e-01,-1.283563590812087096e-01,3.188380643065789610e-01,7.635549470995066645e-01,1.885606972991424584e-03,4.654321474583416496e+00,8.345161431602806656e-01,4.377808984647888906e+02,1.629405770010300958e-01,4.377917989485448516e+02,4.633113996595408235e-01,1.316216256014627606e-01,7.627021216044062690e+00,-1.937055076604297099e-01,1.005964801455724089e+00
1.792219285299238851e-01,-1.153769960669612238e-01,4.010201503859443406e+00,7.606646368844703909e-01,1.306422434989659362e-02,6.051480228837982089e+00,8.472681292891881544e-01,4.377808984647888906e+02,1.343058087930468492e-01,4.377968879333771497e+02,4.913580582165478217e-01,1.210847822751069947e-01,7.649655358073138345e+00,-2.155772545996922362e-01,1.001448842216738244e+00
5.846267162903732301e-02,-1.283563590812087096e-01,3.229862643378429987e-01,7.635549470995066645e-01,1.885606972991424584e-03,5.964652011477892479e+00,8.345161431602806656e-01,4.377808984647888906e+02,1.607638112052747759e-01,4.377917989485448516e+02,4.629254829399400140e-01,1.316216256014627606e-01,7.161262693486023068e+00,-1.937055076604297099e-01,1.005964801455724089e+00
1.771394612158353477e-01,-1.426786877691422761e-01,5.402693953846441494e-02,7.480261837309034600e-01,9.992589295919679024e-04,6.179562547393347316e+00,8.478274341521028212e-01,4.377808984647888906e+02,1.646670783685729167e-01,4.377944848148228516e+02,4.719137654805979909e-01,1.229356012177244550e-01,7.675922370857203525e+00,-2.140649595637550695e-01,1.006126844619474436e+00
9.578195823205352954e-02,-1.154645817644796013e-01,1.544077240045227117e-01,7.275079469528612508e-01,3.671879267641431875e-03,6.089014119566522609e+00,8.242364598533168385e-01,4.377808984647888906e+02,1.612685443916500594e-01,4.377978153773198073e+02,4.949772260099551957e-01,1.180986746314403313e-01,7.650314726766496598e+00,-2.165955939827089727e-01,1.005863074509802946e+00
7.937014389697931438e-02,-1.691329659175305200e-01,2.201943731267247129e-01,7.415336339893283668e-01,8.291325449102299183e-03,6.091543800892053717e+00,8.358552698338359566e-01,4.377808984647888906e+02,1.645419914356530400e-01,4.377890669164793280e+02,4.903518535251820132e-01,1.395660026695220712e-01,7.649173826153383260e+00,-2.049638837500492028e-01,1.000665270131749995e+00
